,calories,name,distance,moving_time,elapsed_time,total_elevation_gain,elev_high,elev_low,start_date,start_date_local,kudos_count,average_speed,max_speed,kilojoules,average_watts,id,geometry
0,256.0,JOGLE Day 13 - Land's End to Penzance,13270.1,2096,2330,173.0,123.0,4.0,2020-09-10 15:25:49+00:00,2020-09-10 16:25:49+00:00,0,6.331,17.7,274.8,131.1,4041662440,"{""type"": ""MultiLineString"", ""coordinates"": [[[-5.64183, 50.05098], [-5.6419, 50.05111], [-5.64194, 50.05124], [-5.64196, 50.05156], [-5.64202, 50.05177], [-5.64199, 50.05184], [-5.64195, 50.05187], [-5.64165, 50.05201], [-5.6413, 50.05214], [-5.64068, 50.05233], [-5.63948, 50.05265], [-5.63925, 50.05272], [-5.63901, 50.05286], [-5.63883, 50.05304], [-5.63869, 50.0531], [-5.63844, 50.05313], [-5.63823, 50.05313], [-5.63797, 50.0532], [-5.63768, 50.05324], [-5.63717, 50.05329], [-5.63672, 50.05329], [-5.63609, 50.05326], [-5.63601, 50.05327], [-5.63595, 50.05332], [-5.63597, 50.05336], [-5.63613, 50.05345], [-5.63659, 50.05365], [-5.63732, 50.05395], [-5.63748, 50.05405], [-5.63751, 50.05408], [-5.63751, 50.05412], [-5.6375, 50.05419], [-5.63742, 50.05434], [-5.63736, 50.05452], [-5.63732, 50.05474], [-5.63731, 50.05485], [-5.63733, 50.05507], [-5.63725, 50.05543], [-5.63725, 50.05555], [-5.63733, 50.05583], [-5.63733, 50.05591], [-5.6373, 50.056], [-5.63714, 50.05633], [-5.6371, 50.05654], [-5.63716, 50.05724], [-5.63728, 50.05772], [-5.63731, 50.05786], [-5.63731, 50.05806], [-5.63728, 50.05822], [-5.63716, 50.05845], [-5.63672, 50.05904], [-5.63657, 50.05929], [-5.63635, 50.05974], [-5.63613, 50.06032], [-5.63603, 50.06047], [-5.63566, 50.06091], [-5.63545, 50.06119], [-5.63536, 50.06136], [-5.63533, 50.06147], [-5.63535, 50.06159], [-5.63543, 50.06168], [-5.63596, 50.06202], [-5.63623, 50.06222], [-5.63629, 50.0623], [-5.63628, 50.0624], [-5.63616, 50.06253], [-5.63597, 50.06267], [-5.6355, 50.06292], [-5.63526, 50.06307], [-5.63512, 50.06322], [-5.6349, 50.0635], [-5.63465, 50.06376], [-5.63448, 50.06412], [-5.6343, 50.06468], [-5.63426, 50.06485], [-5.63426, 50.06519], [-5.63423, 50.06543], [-5.63413, 50.06579], [-5.63402, 50.06603], [-5.63368, 50.06652], [-5.63356, 50.06669], [-5.63288, 50.06724], [-5.63262, 50.06749], [-5.63244, 50.06769], [-5.63227, 50.06793], [-5.6322, 50.06805], [-5.63199, 50.06856], [-5.63189, 50.0687], [-5.63175, 50.06885], [-5.63158, 50.06899], [-5.63138, 50.06912], [-5.63071, 50.06948], [-5.63008, 50.06985], [-5.62665, 50.07153], [-5.62583, 50.07187], [-5.62559, 50.07198], [-5.62485, 50.07237], [-5.62443, 50.07265], [-5.62417, 50.07291], [-5.62385, 50.07329], [-5.6236, 50.07355], [-5.62347, 50.0737], [-5.62321, 50.07396], [-5.62291, 50.07424], [-5.62275, 50.07442], [-5.62263, 50.07451], [-5.62228, 50.07468], [-5.62187, 50.075], [-5.6215, 50.07525], [-5.62143, 50.07534], [-5.62127, 50.07569], [-5.62113, 50.07588], [-5.62017, 50.07693], [-5.61978, 50.07738], [-5.61913, 50.07808], [-5.61834, 50.07898], [-5.61799, 50.07941], [-5.61733, 50.08033], [-5.61671, 50.08112], [-5.61652, 50.08134], [-5.61638, 50.08143], [-5.61613, 50.08153], [-5.6133, 50.08246], [-5.61233, 50.08285], [-5.61093, 50.08337], [-5.61036, 50.08352], [-5.61015, 50.08356], [-5.6097, 50.08361], [-5.60829, 50.08387], [-5.60762, 50.0841], [-5.60748, 50.08413], [-5.60721, 50.08413], [-5.60708, 50.08411], [-5.60672, 50.08399], [-5.60647, 50.08395], [-5.60634, 50.08395], [-5.60612, 50.08399], [-5.60583, 50.08413], [-5.60446, 50.08491], [-5.60433, 50.08502], [-5.60422, 50.08513], [-5.60395, 50.08549], [-5.60391, 50.08558], [-5.60375, 50.08613], [-5.60368, 50.08629], [-5.60358, 50.08646], [-5.60334, 50.0867], [-5.60316, 50.08684], [-5.60257, 50.08717], [-5.60132, 50.08791], [-5.60105, 50.08813], [-5.59966, 50.08938], [-5.59903, 50.09002], [-5.59893, 50.09014], [-5.59875, 50.09045], [-5.59853, 50.09107], [-5.59848, 50.09125], [-5.59842, 50.09138], [-5.59831, 50.09151], [-5.59801, 50.0917], [-5.59791, 50.09181], [-5.59788, 50.09188], [-5.59783, 50.09213], [-5.59776, 50.09232], [-5.59756, 50.09269], [-5.59739, 50.09306], [-5.59729, 50.09321], [-5.59718, 50.09332], [-5.59711, 50.09336], [-5.59628, 50.09368], [-5.59597, 50.09383], [-5.59561, 50.09405], [-5.59532, 50.09429], [-5.5952, 50.09443], [-5.59511, 50.09459], [-5.59489, 50.09525], [-5.59482, 50.09544], [-5.59473, 50.09562], [-5.59463, 50.09579], [-5.59435, 50.09616], [-5.5943, 50.09626], [-5.59424, 50.09632], [-5.59411, 50.09638], [-5.59367, 50.09647], [-5.59337, 50.09655], [-5.59304, 50.09671], [-5.59291, 50.09679], [-5.59258, 50.09706], [-5.59198, 50.09764], [-5.5917, 50.09788], [-5.5914, 50.09808], [-5.59097, 50.09831], [-5.59066, 50.09844], [-5.59032, 50.09853], [-5.59, 50.09856], [-5.5894, 50.09857], [-5.58915, 50.09862], [-5.58839, 50.09891], [-5.58817, 50.09903], [-5.58782, 50.09926], [-5.58771, 50.09931], [-5.58732, 50.09939], [-5.58645, 50.09962], [-5.58572, 50.09986], [-5.5852, 50.10007], [-5.58477, 50.10027], [-5.58408, 50.10063], [-5.58316, 50.10115], [-5.58238, 50.10164], [-5.58205, 50.10187], [-5.58152, 50.10229], [-5.58114, 50.10251], [-5.58068, 50.1027], [-5.57978, 50.10294], [-5.57945, 50.10307], [-5.5774, 50.10413], [-5.57719, 50.10426], [-5.57708, 50.10435], [-5.57696, 50.10451], [-5.57681, 50.10474], [-5.57674, 50.10489], [-5.57671, 50.10502], [-5.57669, 50.10525], [-5.57666, 50.10541], [-5.57653, 50.10564], [-5.57573, 50.10662], [-5.57559, 50.10676], [-5.5755, 50.1068], [-5.57538, 50.10683], [-5.5751, 50.10685], [-5.57481, 50.10682], [-5.57425, 50.10674], [-5.57388, 50.10673], [-5.57286, 50.10683], [-5.57219, 50.10688], [-5.57184, 50.10693], [-5.57104, 50.10709], [-5.57023, 50.10733], [-5.56981, 50.10749], [-5.5692, 50.10763], [-5.56891, 50.10772], [-5.56863, 50.10785], [-5.5684, 50.10803], [-5.56802, 50.10839], [-5.56747, 50.10908], [-5.56739, 50.10915], [-5.56716, 50.10929], [-5.56687, 50.1094], [-5.56641, 50.10944], [-5.56519, 50.10948], [-5.56477, 50.10954], [-5.56435, 50.10965], [-5.56393, 50.10983], [-5.56282, 50.11039], [-5.56202, 50.11081], [-5.56083, 50.11141], [-5.55978, 50.11196], [-5.55911, 50.11233], [-5.5582, 50.11288], [-5.55779, 50.11318], [-5.5576, 50.11337], [-5.55738, 50.1137], [-5.55732, 50.11382], [-5.55733, 50.11406], [-5.55726, 50.11415], [-5.55721, 50.11418], [-5.55704, 50.11419], [-5.55693, 50.11416], [-5.55685, 50.11413], [-5.55667, 50.11399], [-5.55653, 50.11392], [-5.55632, 50.11388], [-5.55608, 50.11386], [-5.55569, 50.11386], [-5.55475, 50.11395], [-5.55436, 50.11398], [-5.55351, 50.11396], [-5.5532, 50.11397], [-5.55305, 50.11399], [-5.55288, 50.11404], [-5.55274, 50.1141], [-5.55263, 50.11417], [-5.55247, 50.11435], [-5.55229, 50.11463], [-5.55197, 50.11527], [-5.55173, 50.1156], [-5.55118, 50.11612], [-5.55066, 50.11668], [-5.55044, 50.11683], [-5.55032, 50.11688], [-5.55018, 50.11691], [-5.55004, 50.11693], [-5.54964, 50.11692], [-5.54908, 50.11686], [-5.54859, 50.11675], [-5.54846, 50.11674], [-5.54806, 50.11674], [-5.54738, 50.11685], [-5.54672, 50.11692], [-5.5464, 50.11697], [-5.54628, 50.11698], [-5.54623, 50.11696], [-5.54616, 50.11689], [-5.54598, 50.11667], [-5.54579, 50.11648], [-5.54487, 50.11562], [-5.54389, 50.11467], [-5.54335, 50.11422], [-5.54303, 50.114], [-5.54269, 50.11379], [-5.54214, 50.11351], [-5.54141, 50.11318], [-5.54085, 50.11282], [-5.54067, 50.11276], [-5.54046, 50.11278], [-5.54026, 50.11286], [-5.53912, 50.11345], [-5.53874, 50.11361], [-5.53746, 50.11407], [-5.5356, 50.11471], [-5.53446, 50.11496], [-5.53355, 50.11521], [-5.53307, 50.11532], [-5.53276, 50.11534], [-5.53221, 50.11529], [-5.532, 50.1153], [-5.53158, 50.11535], [-5.5313, 50.11542], [-5.53122, 50.11546], [-5.53109, 50.11555], [-5.53094, 50.1157], [-5.53085, 50.11581], [-5.53079, 50.11594], [-5.53079, 50.116], [-5.53082, 50.11606], [-5.53086, 50.11611], [-5.53118, 50.11635], [-5.53141, 50.11656], [-5.5315, 50.11667], [-5.5317, 50.11696], [-5.53185, 50.11712], [-5.53222, 50.11741], [-5.53292, 50.11802], [-5.53316, 50.11829], [-5.53334, 50.11857], [-5.53338, 50.11869], [-5.53342, 50.11888], [-5.53343, 50.11906], [-5.53342, 50.11918], [-5.53338, 50.11937], [-5.53326, 50.1197], [-5.53324, 50.11988], [-5.53321, 50.11992], [-5.53312, 50.11989]]]}"
